var,state,year,value,industry_full,industry_code,industry_group
LNG production,base,2047,12.2443,14. LNG production,14,Sector 2 - Mining (B)
LNG production,base,2048,12.4184,14. LNG production,14,Sector 2 - Mining (B)
LNG production,base,2049,12.5972,14. LNG production,14,Sector 2 - Mining (B)
LNG production,base,2050,12.781,14. LNG production,14,Sector 2 - Mining (B)
Iron ore mining,base,2017,0.5769,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2018,0.8378,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2019,0.8102,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2020,0.8192,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2021,0.754,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2022,0.693,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2023,0.7218,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2024,0.6965,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2025,0.7848,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2026,0.7346,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2027,0.7569,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2028,0.7699,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2029,0.7847,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2030,0.8004,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2031,0.8171,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2032,0.8349,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2033,0.8536,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2034,0.8735,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2035,0.8945,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2036,0.9166,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2037,0.9398,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2038,0.9642,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2039,0.9899,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2040,1.0168,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2041,1.0451,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2042,1.0747,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2043,1.1058,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2044,1.1383,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2045,1.1724,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2046,1.208,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2047,1.2453,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2048,1.2844,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2049,1.3252,15. Iron ore mining,15,Sector 2 - Mining (B)
Iron ore mining,base,2050,1.368,15. Iron ore mining,15,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2017,9.4698,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2018,9.4749,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2019,9.457,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2020,10.2408,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2021,9.2266,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2022,9.1761,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2023,9.4106,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2024,9.7953,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2025,9.6967,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2026,10.138,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2027,10.4573,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2028,10.7934,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2029,11.1322,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2030,11.4756,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2031,11.8244,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2032,12.1789,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2033,12.5392,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2034,12.9054,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2035,13.2774,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2036,13.6551,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2037,14.0384,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2038,14.4276,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2039,14.8227,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2040,15.2234,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2041,15.6298,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2042,16.0416,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2043,16.4587,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2044,16.8811,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2045,17.3086,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2046,17.7411,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2047,18.1786,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2048,18.6211,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2049,19.0685,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non ferrous metal ore mining,base,2050,19.521,16. Non ferrous metal ore mining,16,Sector 2 - Mining (B)
Non-metallic ore mining,base,2017,3.5317,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2018,3.5553,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2019,3.5298,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2020,3.5231,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2021,3.3372,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2022,3.323,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2023,3.3489,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2024,3.4845,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2025,3.5595,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2026,3.6435,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2027,3.7131,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2028,3.7804,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2029,3.8456,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2030,3.9093,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2031,3.972,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2032,4.0342,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2033,4.0959,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2034,4.1574,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2035,4.2187,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2036,4.2799,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2037,4.3411,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2038,4.4024,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2039,4.4639,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2040,4.5257,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2041,4.5877,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2042,4.6499,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2043,4.7125,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2044,4.7754,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2045,4.8387,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2046,4.9024,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2047,4.9665,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2048,5.031,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2049,5.0962,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Non-metallic ore mining,base,2050,5.1619,17. Non-metallic ore mining,17,Sector 2 - Mining (B)
Exploration and mining support services,base,2017,7.508,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2018,8.1863,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2019,8.1266,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2020,8.5813,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2021,7.9447,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2022,7.791,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2023,8.0335,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2024,8.1398,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2025,8.4215,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2026,8.3631,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2027,8.54,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2028,8.6869,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2029,8.8386,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2030,8.9905,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2031,9.1424,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2032,9.294,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2033,9.4449,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2034,9.595,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2035,9.7441,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2036,9.8921,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2037,10.0389,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2038,10.1846,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2039,10.329,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2040,10.4721,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2041,10.6136,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2042,10.7537,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2043,10.8921,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2044,11.0287,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2045,11.1636,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2046,11.2966,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2047,11.4277,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2048,11.557,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2049,11.6844,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Exploration and mining support services,base,2050,11.8099,18. Exploration and mining support services,18,Sector 2 - Mining (B)
Meat products,base,2017,18.8808,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2018,19.308,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2019,19.4396,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2020,19.9607,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2021,18.6877,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2022,18.7056,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2023,19.065,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2024,19.401,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2025,19.4544,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2026,19.8745,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2027,20.2419,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2028,20.6146,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2029,20.9859,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2030,21.355,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2031,21.721800000000002,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2032,22.0861,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2033,22.4478,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2034,22.8068,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2035,23.1631,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2036,23.5167,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2037,23.8676,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2038,24.2163,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2039,24.5629,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2040,24.9075,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2041,25.2501,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2042,25.5907,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2043,25.9295,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2044,26.2665,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2045,26.6017,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2046,26.9352,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2047,27.2672,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2048,27.5978,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2049,27.9271,19. Meat products,19,Sector 3 - Manufacturing ( C)
Meat products,base,2050,28.2554,19. Meat products,19,Sector 3 - Manufacturing ( C)
Dairy products,base,2017,1.9361,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2018,1.9737,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2019,2.0119,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2020,2.0342,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2021,1.9904,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2022,2.0235,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2023,2.0056,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2024,2.0123,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2025,2.06,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2026,2.0866,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2027,2.1188,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2028,2.1504,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2029,2.1821,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2030,2.2138,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2031,2.2453,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2032,2.2767,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2033,2.308,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2034,2.3391,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2035,2.3701,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2036,2.401,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2037,2.4317,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2038,2.4624,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2039,2.493,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2040,2.5236,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2041,2.5541,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2042,2.5847,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2043,2.6152,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2044,2.6457,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2045,2.6762,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2046,2.7067,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2047,2.7373,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2048,2.768,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2049,2.7988,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Dairy products,base,2050,2.8297,20. Dairy products,20,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2017,6.3097,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2018,6.3015,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2019,6.4254,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2020,6.4273,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2021,6.5,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2022,6.6182,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2023,6.6165,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2024,6.6872,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2025,6.7732,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2026,6.9004,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2027,7.0318,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2028,7.1617,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2029,7.2912,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2030,7.42,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2031,7.5481,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2032,7.6757,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2033,7.8028,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2034,7.9294,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2035,8.0557,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2036,8.1815,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2037,8.3071,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2038,8.4326,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2039,8.558,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2040,8.6834,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2041,8.8089,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2042,8.9344,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2043,9.06,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2044,9.1857,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2045,9.3115,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2046,9.4376,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2047,9.5639,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2048,9.6906,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2049,9.8177,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Refined sugar processing,base,2050,9.9452,21. Refined sugar processing,21,Sector 3 - Manufacturing ( C)
Other food products,base,2017,18.532,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2018,18.5252,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2019,18.9945,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2020,19.0156,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2021,19.087,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2022,19.431,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2023,19.3091,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2024,19.4627,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2025,19.7831,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2026,20.1105,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2027,20.4479,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2028,20.7823,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2029,21.1156,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2030,21.447,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2031,21.7765,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2032,22.1043,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2033,22.4305,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2034,22.7551,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2035,23.0781,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2036,23.3997,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2037,23.7202,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2038,24.04,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2039,24.3592,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2040,24.6779,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2041,24.9962,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2042,25.3143,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2043,25.6321,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2044,25.9498,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2045,26.2676,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2046,26.5856,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2047,26.9039,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2048,27.2229,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2049,27.5427,22. Other food products,22,Sector 3 - Manufacturing ( C)
Other food products,base,2050,27.8637,22. Other food products,22,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2017,8.6347,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2018,8.6955,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2019,8.8326,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2020,8.8119,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2021,8.5291,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2022,8.7176,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2023,8.4765,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2024,8.4369,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2025,8.6895,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2026,8.7383,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2027,8.8359,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2028,8.924,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2029,9.0105,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2030,9.0947,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2031,9.1769,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2032,9.2572,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2033,9.3359,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2034,9.413,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2035,9.4888,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2036,9.5633,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2037,9.6368,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
Beverages and tobacco,base,2038,9.7095,23. Beverages and tobacco,23,Sector 3 - Manufacturing ( C)
