var,state,year,value,industry_full,industry_code,industry_group
Electricity generation - non-hydro renewable,base,2030,1.3125,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2031,1.3259,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2032,1.3407,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2033,1.3571,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2034,1.3751,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2035,1.3946,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2036,1.4157,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2037,1.4382,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2038,1.4622,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2039,1.4874,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2040,1.5139,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2041,1.5417,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2042,1.5705,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2043,1.6005,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2044,1.6316,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2045,1.6637,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2046,1.6967,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2047,1.7307,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2048,1.7656,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2049,1.8014,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,base,2050,1.838,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2017,3.6033,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2018,3.3523,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2019,3.6318,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2020,3.6319,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2021,3.3566,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2022,3.3755,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2023,3.3542,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2024,3.3524,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2025,3.4264,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2026,3.4154,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2027,3.425,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2028,3.4339,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2029,3.4441,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2030,3.455,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2031,3.4663,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2032,3.4778,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2033,3.4897,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2034,3.5017,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2035,3.514,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2036,3.5264,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2037,3.539,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2038,3.552,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2039,3.5652,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2040,3.5788,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2041,3.5928,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2042,3.6071,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2043,3.6218,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2044,3.6369,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2045,3.6524,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2046,3.6684,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2047,3.6847,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2048,3.7016,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2049,3.719,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,base,2050,3.7368,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2017,5.1175,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2018,5.4255,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2019,5.4758,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2020,5.6253,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2021,5.3247,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2022,5.2644,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2023,5.2949,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2024,5.2934,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2025,5.4562,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2026,5.4421,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2027,5.4948,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2028,5.5389,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2029,5.5844,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2030,5.63,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2031,5.6758,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2032,5.7216,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2033,5.7674,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2034,5.8131,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2035,5.8588,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2036,5.9045,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2037,5.9501,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2038,5.9957,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2039,6.0414,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2040,6.0872,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2041,6.133,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2042,6.179,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2043,6.2251,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2044,6.2714,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2045,6.3179,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2046,6.3647,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2047,6.4116,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2048,6.4589,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2049,6.5066,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,base,2050,6.5547,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2017,8.0234,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2018,9.057,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2019,8.9654,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2020,9.0016,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2021,8.0331,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2022,7.914,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2023,8.1664,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2024,8.2785,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2025,8.7628,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2026,8.6356,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2027,8.7815,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2028,8.8892,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2029,9.0007,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2030,9.1121,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2031,9.2239,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2032,9.3359,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2033,9.4481,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2034,9.5604,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2035,9.6728,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2036,9.7853,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2037,9.8981,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2038,10.0112,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2039,10.1248,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2040,10.2389,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2041,10.3535,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2042,10.4687,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2043,10.5845,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2044,10.701,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2045,10.8181,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2046,10.9361,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2047,11.055,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2048,11.1748,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2049,11.2957,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,base,2050,11.4178,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Residential construction,base,2017,9.8926,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2018,11.266,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2019,11.0038,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2020,9.7556,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2021,7.7214,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2022,6.6265,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2023,6.6339,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2024,7.2043,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2025,8.3629,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2026,8.4769,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2027,8.8848,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2028,9.2344,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2029,9.5727,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2030,9.8941,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2031,10.1986,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2032,10.4866,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2033,10.7584,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2034,11.0147,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2035,11.2563,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2036,11.4839,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2037,11.6984,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2038,11.9012,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2039,12.093,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2040,12.2749,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2041,12.4475,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2042,12.6118,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2043,12.7683,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2044,12.9178,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2045,13.0608,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2046,13.1979,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2047,13.3297,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2048,13.4566,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2049,13.5792,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,base,2050,13.6978,44. Residential construction,44,Sector 5 - Construction ( E)
Non-residential construction,base,2017,5.6101,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2018,7.9602,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2019,7.5686,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2020,7.5336,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2021,6.0896,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2022,5.6554,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2023,6.257,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2024,6.297,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2025,7.32,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2026,6.7097,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2027,6.8546,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2028,6.8988,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2029,6.9541,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2030,7.0107,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2031,7.0689,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2032,7.1286,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2033,7.1897,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2034,7.2518,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2035,7.315,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2036,7.3792,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2037,7.4445,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2038,7.5109,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2039,7.5784,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2040,7.6471,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2041,7.717,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2042,7.7882,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2043,7.8606,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2044,7.9342,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2045,8.0093,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2046,8.0857,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2047,8.1636,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2048,8.2431,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2049,8.3243,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,base,2050,8.4072,45. Non-residential construction,45,Sector 5 - Construction ( E)
Civil engineering,base,2017,9.4632,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2018,12.2237,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2019,11.8758,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2020,11.8032,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2021,10.1929,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2022,9.7348,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2023,10.5288,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2024,10.6847,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2025,12.0565,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2026,11.3445,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2027,11.5577,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2028,11.6463,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2029,11.7493,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2030,11.8544,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2031,11.9621,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2032,12.072,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2033,12.1839,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2034,12.2975,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2035,12.4126,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2036,12.5292,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2037,12.6472,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2038,12.7667,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2039,12.888,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2040,13.0108,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2041,13.1353,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2042,13.2615,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2043,13.3893,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2044,13.5188,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2045,13.6502,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2046,13.7834,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2047,13.9185,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2048,14.0558,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2049,14.1952,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,base,2050,14.3371,46. Civil engineering,46,Sector 5 - Construction ( E)
Construction services,base,2017,77.6048,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2018,88.4831,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2019,89.6697,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2020,91.0861,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2021,84.874,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2022,82.3077,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2023,85.1679,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2024,86.6909,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2025,92.7345,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2026,91.7017,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2027,93.5751,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2028,95.046,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2029,96.5645,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2030,98.0886,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2031,99.6195,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2032,101.1553,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2033,102.6943,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2034,104.235,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2035,105.7771,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2036,107.3204,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2037,108.8651,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2038,110.4127,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2039,111.9642,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2040,113.5203,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2041,115.0817,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2042,116.6492,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2043,118.2238,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2044,119.8063,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2045,121.3976,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2046,122.9987,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2047,124.6106,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2048,126.2345,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2049,127.8715,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,base,2050,129.5228,47. Construction services,47,Sector 5 - Construction ( E)
Wholesale trade services,base,2017,35.9836,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2018,40.4769,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2019,40.4826,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2020,41.6313,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2021,37.0248,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2022,36.7414,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2023,38.4566,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2024,39.2753,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2025,41.6602,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2026,41.3648,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2027,42.2122,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2028,42.9041,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2029,43.6159,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2030,44.3299,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2031,45.0471,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2032,45.767,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2033,46.4895,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2034,47.2143,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2035,47.9412,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2036,48.6706,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2037,49.4025,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2038,50.138,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2039,50.8774,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2040,51.6208,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
